source,target_rel,case_id,case_name,citation,year,changed
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Megan Marek v. Sean Lane and on Behalf of All Others Similarly Situated, et al, 571 U.S. ____ (2013) [us.scotus.2013.megan_marek.13136].md","2013/Megan Marek v. Sean Lane and on Behalf of All Others Similarly Situated, et al, 571 U.S. ____ (2013).md",us.scotus.2013.megan_marek.13136,"Megan Marek v. Sean Lane and on Behalf of All Others Similarly Situated, et al",571 U.S. ____,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Ment of Corrections v. Edward Harold Schad, 545 U.S. 794 (2013).md","2013/Ment of Corrections v. Edward Harold Schad, 545 U.S. 794 (2013).md",us.scotus.2013.ment_of_corrections_petitioner.545us794,Ment of Corrections v. Edward Harold Schad,545 U.S. 794,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Metrish, Warden v. Lancaster, 200 U.S. 321 (2013).md","2013/Metrish, Warden v. Lancaster, 200 U.S. 321 (2013).md",us.scotus.2013.metrish_warden.200us321,"Metrish, Warden v. Lancaster",200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Mike Stanton v. Drendolyn Sims, 392 U.S. 1 (2013).md","2013/Mike Stanton v. Drendolyn Sims, 392 U.S. 1 (2013).md",us.scotus.2013.mike_stanton_petitioner.392us1,Mike Stanton v. Drendolyn Sims,392 U.S. 1,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Millbrook v. United States, 200 U.S. 321 (2013).md","2013/Millbrook v. United States, 200 U.S. 321 (2013).md",us.scotus.2013.millbrook.200us321,Millbrook v. United States,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Missouri v. Mcneely, 200 U.S. 321 (2013).md","2013/Missouri v. Mcneely, 200 U.S. 321 (2013).md",us.scotus.2013.missouri.200us321,Missouri v. Mcneely,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Moncrieffe v. Holder, Attorney General, 200 U.S. 321 (2013).md","2013/Moncrieffe v. Holder, Attorney General, 200 U.S. 321 (2013).md",us.scotus.2013.moncrieffe.200us321,"Moncrieffe v. Holder, Attorney General",200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Mutual Pharmaceutical Co., Inc. v. Bartlett, 200 U.S. 321 (2013).md","2013/Mutual Pharmaceutical Co., Inc. v. Bartlett, 200 U.S. 321 (2013).md",us.scotus.2013.mutual_pharmaceutical_co_inc.200us321,"Mutual Pharmaceutical Co., Inc. v. Bartlett",200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Nevada, et al. v. Calvin O’neil Jackson, 476 U.S. 683 (2013).md","2013/Nevada, et al. v. Calvin O’neil Jackson, 476 U.S. 683 (2013).md",us.scotus.2013.nevada_et_al_petitioners.476us683,"Nevada, et al. v. Calvin O’neil Jackson",476 U.S. 683,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Nicolas Martin, v. Carl Blessing, et al, 500 U.S. 614 (2013) [us.scotus.2013.nicolas_martin.500us614].md","2013/Nicolas Martin, v. Carl Blessing, et al, 500 U.S. 614 (2013).md",us.scotus.2013.nicolas_martin.500us614,"Nicolas Martin, v. Carl Blessing, et al",500 U.S. 614,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Of Health and Human Services v. E. M. A., a Minor, By and Through Her Guardian Ad Litem, Johnson, et al, 200 U.S. 321 (2013) [us.scotus.2013.of_health_and_human_services.200us321].md","2013/Of Health and Human Services v. E. M. A., a Minor, By and Through Her Guardian Ad Litem, Johnson, et al, 200 U.S. 321 (2013).md",us.scotus.2013.of_health_and_human_services.200us321,"Of Health and Human Services v. E. M. A., a Minor, By and Through Her Guardian Ad Litem, Johnson, et al",200 U.S. 321,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Oxford Health Plans Llc v. Sutter, 200 U.S. 321 (2013).md","2013/Oxford Health Plans Llc v. Sutter, 200 U.S. 321 (2013).md",us.scotus.2013.oxford_health_plans_llc.200us321,Oxford Health Plans Llc v. Sutter,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Peugh v. United States, 200 U.S. 321 (2013).md","2013/Peugh v. United States, 200 U.S. 321 (2013).md",us.scotus.2013.peugh.200us321,Peugh v. United States,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Ppl Corp. et al. v. Commissioner of Internal Revenue, 200 U.S. 321 (2013).md","2013/Ppl Corp. et al. v. Commissioner of Internal Revenue, 200 U.S. 321 (2013).md",us.scotus.2013.ppl_corp_et_al.200us321,Ppl Corp. et al. v. Commissioner of Internal Revenue,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Ricardo Marrero v. United States on Writ of, 557 U.S. 29 (2013).md","2013/Ricardo Marrero v. United States on Writ of, 557 U.S. 29 (2013).md",us.scotus.2013.ricardo_marrero_petitioner.557us29,Ricardo Marrero v. United States on Writ of,557 U.S. 29,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Sekhar v. United States, 200 U.S. 321 (2013).md","2013/Sekhar v. United States, 200 U.S. 321 (2013).md",us.scotus.2013.sekhar.200us321,Sekhar v. United States,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Services v. Auburn Regional Medical Center et al, Unknown citation (2013) [us.scotus.2013.services.111231].md","2013/Services v. Auburn Regional Medical Center et al, Unknown citation (2013).md",us.scotus.2013.services.111231,Services v. Auburn Regional Medical Center et al,Unknown citation,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Services v. Cloer, 200 U.S. 321 (2013).md","2013/Services v. Cloer, 200 U.S. 321 (2013).md",us.scotus.2013.services.200us321,Services v. Cloer,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Shelby County, Alabama v. Holder, Attorney General, et al, 200 U.S. 321 (2013) [us.scotus.2013.shelby_county_alabama.200us321].md","2013/Shelby County, Alabama v. Holder, Attorney General, et al, 200 U.S. 321 (2013).md",us.scotus.2013.shelby_county_alabama.200us321,"Shelby County, Alabama v. Holder, Attorney General, et al",200 U.S. 321,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Smith v. United States, 200 U.S. 321 (2013).md","2013/Smith v. United States, 200 U.S. 321 (2013).md",us.scotus.2013.smith.200us321,Smith v. United States,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Sprint Communications, Inc. v. Jacobs et al, 200 U.S. 321 (2013) [us.scotus.2013.sprint_communications_inc.200us321].md","2013/Sprint Communications, Inc. v. Jacobs et al, 200 U.S. 321 (2013).md",us.scotus.2013.sprint_communications_inc.200us321,"Sprint Communications, Inc. v. Jacobs et al",200 U.S. 321,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Standard Fire Insurance Co. v. Knowles, 200 U.S. 321 (2013).md","2013/Standard Fire Insurance Co. v. Knowles, 200 U.S. 321 (2013).md",us.scotus.2013.standard_fire_insurance_co.200us321,Standard Fire Insurance Co. v. Knowles,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Tarrant Regional Water District v. Herrmann et al, 200 U.S. 321 (2013) [us.scotus.2013.tarrant_regional_water_district.200us321].md","2013/Tarrant Regional Water District v. Herrmann et al, 200 U.S. 321 (2013).md",us.scotus.2013.tarrant_regional_water_district.200us321,Tarrant Regional Water District v. Herrmann et al,200 U.S. 321,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Trevino v. Thaler, Director, Texas Department of Criminal Justice, Correctional Institutions Division, 200 U.S. 321 (2013).md","2013/Trevino v. Thaler, Director, Texas Department of Criminal Justice, Correctional Institutions Division, 200 U.S. 321 (2013).md",us.scotus.2013.trevino.200us321,"Trevino v. Thaler, Director, Texas Department of Criminal Justice, Correctional Institutions Division",200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Unite Here Local 355 v. Martin Mulhall et al. on Writ of, 370 U.S. 195 (2013).md","2013/Unite Here Local 355 v. Martin Mulhall et al. on Writ of, 370 U.S. 195 (2013).md",us.scotus.2013.unite_here_local_355_petitioner.370us195,Unite Here Local 355 v. Martin Mulhall et al. on Writ of,370 U.S. 195,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/United States v. Davila, Unknown citation (2013).md","2013/United States v. Davila, Unknown citation (2013).md",us.scotus.2013.united_states.12167,United States v. Davila,Unknown citation,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/United States v. Kebodeaux, Unknown citation (2013).md","2013/United States v. Kebodeaux, Unknown citation (2013).md",us.scotus.2013.united_states.12418,United States v. Kebodeaux,Unknown citation,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/United States v. Windsor, Executor of the Estate of Spyer, et al, Unknown citation (2013) [us.scotus.2013.united_states.12307].md","2013/United States v. Windsor, Executor of the Estate of Spyer, et al, Unknown citation (2013).md",us.scotus.2013.united_states.12307,"United States v. Windsor, Executor of the Estate of Spyer, et al",Unknown citation,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/United States v. Woods, 200 U.S. 321 (2013).md","2013/United States v. Woods, 200 U.S. 321 (2013).md",us.scotus.2013.united_states.200us321,United States v. Woods,200 U.S. 321,2013,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/Vance v. Ball State University et al, 200 U.S. 321 (2013) [us.scotus.2013.vance.200us321].md","2013/Vance v. Ball State University et al, 200 U.S. 321 (2013).md",us.scotus.2013.vance.200us321,Vance v. Ball State University et al,200 U.S. 321,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2013/et al. v. Amnesty International Usa et al, Unknown citation (2013) [us.scotus.2013.et_al.111025].md","2013/et al. v. Amnesty International Usa et al, Unknown citation (2013).md",us.scotus.2013.et_al.111025,et al. v. Amnesty International Usa et al,Unknown citation,2013,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Abramski v. United States, 200 U.S. 321 (2014).md","2014/Abramski v. United States, 200 U.S. 321 (2014).md",us.scotus.2014.abramski.200us321,Abramski v. United States,200 U.S. 321,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Air Wisconsin Airlines Corp. v. Hoeper, 200 U.S. 321 (2014).md","2014/Air Wisconsin Airlines Corp. v. Hoeper, 200 U.S. 321 (2014).md",us.scotus.2014.air_wisconsin_airlines_corp.200us321,Air Wisconsin Airlines Corp. v. Hoeper,200 U.S. 321,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Alice Corporation Pty. Ltd. v. Cls Bank International et al, 200 U.S. 321 (2014) [us.scotus.2014.alice_corporation_pty_ltd.200us321].md","2014/Alice Corporation Pty. Ltd. v. Cls Bank International et al, 200 U.S. 321 (2014).md",us.scotus.2014.alice_corporation_pty_ltd.200us321,Alice Corporation Pty. Ltd. v. Cls Bank International et al,200 U.S. 321,2014,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/American Broadcasting Cos., Inc., et al. v. Aereo, Inc., Fka Bamboom Labs, Inc, 200 U.S. 321 (2014).md","2014/American Broadcasting Cos., Inc., et al. v. Aereo, Inc., Fka Bamboom Labs, Inc, 200 U.S. 321 (2014).md",us.scotus.2014.american_broadcasting_cos_inc_et.200us321,"American Broadcasting Cos., Inc., et al. v. Aereo, Inc., Fka Bamboom Labs, Inc",200 U.S. 321,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Anthony Ray Hinton v. Alabama, 466 U.S. 668 (2014).md","2014/Anthony Ray Hinton v. Alabama, 466 U.S. 668 (2014).md",us.scotus.2014.anthony_ray_hinton.466us668,Anthony Ray Hinton v. Alabama,466 U.S. 668,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Antwuan Ball v. United States, 551 U.S. 338 (2014).md","2014/Antwuan Ball v. United States, 551 U.S. 338 (2014).md",us.scotus.2014.antwuan_ball.551us338,Antwuan Ball v. United States,551 U.S. 338,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Bg Group Plc v. Republic of Argentina, 200 U.S. 321 (2014).md","2014/Bg Group Plc v. Republic of Argentina, 200 U.S. 321 (2014).md",us.scotus.2014.bg_group_plc.200us321,Bg Group Plc v. Republic of Argentina,200 U.S. 321,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Bond v. United States, 200 U.S. 321 (2014).md","2014/Bond v. United States, 200 U.S. 321 (2014).md",us.scotus.2014.bond.200us321,Bond v. United States,200 U.S. 321,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Burrage v. United States, 200 U.S. 321 (2014).md","2014/Burrage v. United States, 200 U.S. 321 (2014).md",us.scotus.2014.burrage.200us321,Burrage v. United States,200 U.S. 321,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Clark et Ux. v. Rameker, Trustee, et al, 200 U.S. 321 (2014) [us.scotus.2014.clark_et_ux.200us321].md","2014/Clark et Ux. v. Rameker, Trustee, et al, 200 U.S. 321 (2014).md",us.scotus.2014.clark_et_ux.200us321,"Clark et Ux. v. Rameker, Trustee, et al",200 U.S. 321,2014,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Creek Corrections Center v. Joshua James Frost, 527 U.S. 1 (2014).md","2014/Creek Corrections Center v. Joshua James Frost, 527 U.S. 1 (2014).md",us.scotus.2014.creek_corrections_center.527us1,Creek Corrections Center v. Joshua James Frost,527 U.S. 1,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Cts Corp. v. Waldburger et al, 200 U.S. 321 (2014) [us.scotus.2014.cts_corp.200us321].md","2014/Cts Corp. v. Waldburger et al, 200 U.S. 321 (2014).md",us.scotus.2014.cts_corp.200us321,Cts Corp. v. Waldburger et al,200 U.S. 321,2014,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Daimler Ag v. Bauman et al, 200 U.S. 321 (2014) [us.scotus.2014.daimler_ag.200us321].md","2014/Daimler Ag v. Bauman et al, 200 U.S. 321 (2014).md",us.scotus.2014.daimler_ag.200us321,Daimler Ag v. Bauman et al,200 U.S. 321,2014,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Douglas F. Whitman v. United States, 467 U.S. 837 (2014).md","2014/Douglas F. Whitman v. United States, 467 U.S. 837 (2014).md",us.scotus.2014.douglas_f_whitman.467us837,Douglas F. Whitman v. United States,467 U.S. 837,2014,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Elmbrook School District v. John Doe 3, a Minor By Doe 3’s Next Best Friend Doe 2, et al, 491 U.S. 781 (2014) [us.scotus.2014.elmbrook_school_district.491us781].md","2014/Elmbrook School District v. John Doe 3, a Minor By Doe 3’s Next Best Friend Doe 2, et al, 491 U.S. 781 (2014).md",us.scotus.2014.elmbrook_school_district.491us781,"Elmbrook School District v. John Doe 3, a Minor By Doe 3’s Next Best Friend Doe 2, et al",491 U.S. 781,2014,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2014/Environmental Protection Agency et al. v. Eme Homer City Generation, L. P., et al, 200 U.S. 321 (2014) [us.scotus.2014.environmental_protection_agency_.200us321].md","2014/Environmental Protection Agency et al. v. Eme Homer City Generation, L. P., et al, 200 U.S. 321 (2014).md",us.scotus.2014.environmental_protection_agency_.200us321,"Environmental Protection Agency et al. v. Eme Homer City Generation, L. P., et al",200 U.S. 321,2014,True
